id,title,categories,article_lenght,views,refs_count,link_count,death,end_date,location,end_date_clean
31471747,Mexican Indignados Movement,civil conflict,11516,19083,15,53,,28 March 2011 – present<br/>( {{Age in years and days|2011|3|28}} ),Throughout [[Mexico]],2011
38594310,2013 Bulgarian protests against the first Borisov cabinet,civil conflict,95435,11177,166,202,,{{start date|df|=|yes|2013|01|28}} – {{end date|df|=|yes|2013|03|16}},"Bulgaria (main)<br>[[Austria]], [[France]], [[Germany]], [[Greece]], [[United Kingdom]], [[Spain]] ([[Bulgarian diaspora]])",2013
43368481,Azadi march,civil conflict,91698,29322,159,263,,{{Start date|df|=|yes|2014|08|14}} – {{End date|df|=|yes|2014|12|17}} <br />(126 days),"[[Islamabad]] (Lahore to [[Benazir Bhutto International Airport]], followed by marches in other cities)",126
34807231,Apodaca prison riot,civilian attack,71833,46245,157,261,44<small> (All Gulf Cartel members)</small>,{{Start date|2012|02|19|df|=|y}},Apodaca (Q1782406),2012
2355715,Bologna massacre,civilian attack,32659,271527,29,189,+85,2 August 1980,Bologna Centrale railway station (Q800557),1980
34112401,Chlorane Bar attack,civilian attack,13901,9544,22,49,"5 civilians (3 Catholic, 2 Protestant)",5 June 1976,"Chlorane Bar, 23 Gresham Street, [[Belfast]], [[Northern Ireland]]",1976
50374273,Piet Retief Delegation massacre,civilian attack,4222,22403,4,24,+100,6 February 1838,"Hloma mabuto, [[uMgungundlovu]], KwaZulu-Natal, {{RSA}}",1838
57405321,Surabaya bombings,civilian attack,88752,52610,169,159,"28 (15 victims, 13 attackers) {{efn|Does not include terrorist suspects killed in shootouts during raids}}",13–14 May 2018,"[[Surabaya]] and [[Sidoarjo]], [[Indonesia]]",2018
28765254,Ascq massacre,civilian attack,3314,35665,0,30,+86,{{date|1944|04|01}},Ascq (Q723363),1944
56740818,Chelsea Barracks bombing,civilian attack,10927,2013,21,60,2 civilians,10 October 1981,"[[Belgravia]], [[City of Westminister]], [[London]]",1981
36088205,2012 Rakhine State riots,civilian attack,48213,163835,87,109,"June: 88 <br />October: at least 80 <br />100,000 displaced",None,Rakhine State (Q233838),
12937463,Assassination of Park Chung-hee,civilian attack,30894,238750,17,70,+6,None,Blue House (Q494577),
23303418,2009 Taza bombing,civilian attack,9506,6585,13,39,+73,None,"Taza, Iraq (Q7690384)",
33395911,2011 Seal Beach shooting,civilian attack,22679,140632,51,101,+8,"October 12, 2011","500 Pacific Coast Hwy,<br>[[Seal Beach, California]], U.S.",2011
3369020,Siege of Khartoum,military conflict,18732,219380,14,101,Almost entire force destroyed,+1885-01-26T00:00:00Z,Khartoum (Q1963),1885
27880845,Battle of P'ohang-dong,military conflict,28396,62197,47,107,,None,,
29965890,Khalakhaljid Sands,military conflict,1808,10213,0,27,,None,,
32582440,Romani ambush,military conflict,1770,7079,1,13,70 killed,"October 7, 1973","Northern section of the [[Sinai]] front, near the town of Romani",1973
157295,Battle of Uclés (1809),military conflict,27249,9215,27,131,200,13 January 1809,Uclés (Q959012),1809
31849570,Battle of Tullich,military conflict,3094,2418,1,18,,None,,
8603892,Battle of Anchialus (708),military conflict,2641,10428,0,36,Unknown,708,Pomorie (Q407372),708
7749397,Vilna offensive,military conflict,30276,18039,36,175,33 soldiers,early 1919,"near [[Vilnius]] (Wilno), near the borders of Poland and [[Lithuania]]",1919
44266486,Hohenzollern Redoubt (1916),military conflict,28051,5255,0,59,"1,978",+1916-03-18T00:00:00Z,Loos-en-Gohelle (Q323727),1916
2579435,Battle of Atapuerca,military conflict,6084,6163,1,50,,1 September 1054,Atapuerca (Q753459),1054
11949250,Battle of Suiyang,military conflict,13029,100953,2,41,"9,600 soldier deaths<br>20,000-30,000 civilians were eaten",757 AD,"Suiyang, Xingyang",757
39791858,Battle of Ulaş,military conflict,3416,12602,6,21,"3,000-6,000 men killed","August 20–26, 1696",Hetin (Q1190917),1696
4689964,Battle of Mérida,military conflict,6253,7866,8,45,250,"August 10–11, 1936",Mérida (Q14323),1936
43427058,Invasion of Martinique (1674),military conflict,13498,4506,18,53,143 killed<br>378 seriously injured,+1674-07-21T00:00:00Z,Fort-de-France (Q81621),1674
1416439,Battle of Averasborough,military conflict,6159,38187,5,52,700,{{Start date|1865|3|16}},Harnett County (Q497861),1865
55537159,Operation Van Buren,military conflict,6341,2727,2,34,{{flagicon|United States}} 55 killed<br> {{flagicon|South Korea}} 45 killed,+1966-02-25T00:00:00Z,"Tuy Hòa Valley, [[Phú Yên Province]], [[South Vietnam]]",1966
406878,Operation Citadel,military conflict,76535,148341,7,198,"{{plainlist}} *'''Operation Citadel:''' {{efn|name|=|ReferenceA}} {{plainlist}} ** 54,182 men {{sfn|Frieser|2007|p|=|154}} {{efn|name|=|Breakdown 3}} {{sfn|Beevor|2012|p|=|485}} ** 323 tanks and assault guns destroyed, {{sfn|Glantz|House|2004|p|=|276}} ** Between 600 – 1,612 tanks and assault guns damaged {{sfn|Bauman|1998|pp|=|5–15}} ** 159 aircraft {{sfn|Frieser|2007|p|=|154}} {{sfn|Clark|2012|p|=|408}} ** c. 500 guns {{sfn|Frieser|2007|p|=|154}} {{endplainlist}} *'''Battle of Kursk:''' {{efn|name|=|KurskA}} {{plainlist}} ** 45,444 killed or missing and 119,843 wounded (per German military medical data) ** Estimate 760 tanks and assault guns destroyed {{efn|Exact numbers are unknown; the entire German eastern front lost 1,331 tanks and assault guns for July and August, so the number of 760 is an estimate.|harvnb|Frieser|2007|p|=|201|}} ** 681 aircraft (for 5–31 July) {{harvnb|Frieser|2007|p|=|201}} {{sfn|Bergström|2008|p|=|120}} {{efn|Figures for 5–31 July, as given by the Luftwaffe logistics staff (''Generalquartiermeister der Luftwaffe'').}} {{endplainlist}} {{endplainlist}}",None,Kursk (Q3159),
40599529,Uzbek invasion of Khorasan (1578),military conflict,2088,1213,0,20,,None,,
57639610,Ukraine Offensive (1919),military conflict,8187,856,0,61,unknown,"January 7 - June 16, 1919",Ukraine (Q212),1919
385121,Herzegovina uprising (1875–1877),military conflict,21103,8549,4,163,,9 July 1875 – 4 August 1877,Bosnia Vilayet (Q848372),1877
24088869,Battle of La Bassée,military conflict,52709,24217,0,150,,None,,
56944752,Southern Damascus offensive (April–May 2018),military conflict,28391,63999,62,67,273 killed,"19 April – 21 May 2018 <br>( {{Age in years, months, weeks and days|month1|=|4|day1|=|19|year1|=|2018|month2|=|5|day2|=|21|year2|=|2018}} )",Yarmouk Camp (Q2918779),2018
55001263,Action of 9 July 1941,military conflict,4798,2879,11,33,None,9 July 1941,Mangalia (Q467498),1941
656175,Second Anglo-Afghan War,military conflict,20534,518826,15,173,"Total fatalities are unknown 
*5,000+ killed in major battles",+1880-00-00T00:00:00Z,"[Emirate of Afghanistan (Q1335260), Afghanistan (Q889)]",1880
17897316,Operation Desert Shield (Iraq),military conflict,4688,119974,3,20,,+2006-05-00T00:00:00Z,Al Anbar Governorate (Q187334),2006
25528453,Action of 21 May 1918,military conflict,8079,7072,1,47,none,21 May 1918,"off [[Spain]], [[Atlantic Ocean]]",1918
596067,Naval battles of the American Revolutionary War,military conflict,62387,85869,3,264,,1775–1783,British North America (Q248452),1783
298025,Xinhai Revolution,"military conflict, Chinese",111854,1066172,175,444,"~170,000",+1912-02-12T00:00:00Z,Qing dynasty (Q8733),1912
1387973,Battle of Ambon,military conflict,24168,52549,7,109,'''Netherlands:'''<br>Unknown<br/>'''Australia:'''<br/>15 killed<br/>35 wounded<br/>'''US:'''<br/>Unknown,+1942-02-03T00:00:00Z,Ambon Island (Q219608),1942
50157,Battle of Stoke Field,military conflict,16061,113136,12,103,"Unknown, estimates range from 300–3,000",16 June 1487,"East Stoke, Nottinghamshire (Q2569395)",1487
2964018,Battle of Tianmenling,military conflict,2345,12957,0,31,,698,"Tianmenling, [[Jilin]]",698
12945449,Tuareg rebellion (2007–2009),military conflict,113624,11987,175,327,'''Niger''':<br>~70 –159 killed<br>100+ captured <br>'''Mali''':<br>~60 killed,February 2007 – May 2009,Northern [[Niger]] and Northeast [[Mali]],2009
7490894,Battle of Panjwaii,military conflict,14318,39254,1,38,"{{plainlist|
* '''Canada:'''<br />16 killed, 50 wounded
* '''United States:'''<br />2 killed}}",1st phase: July 2006<br />2nd phase: September–October 2006,Panjwayi District (Q782087),2006
6447492,Battle of Stavuchany,military conflict,3555,10144,3,29,"13 killed, 54 wounded","August 17 (28 in Julian calendar), 1737","near [[Khotyn]], now in [[Chernivtsi Oblast]], [[Ukraine]]",1737
4585735,Battle of Cape Spartel,military conflict,23384,38801,4,159,68 killed<br>208 wounded,20 October 1782,Cape Spartel (Q772975),1782
342640,European theatre of World War II,military conflict,46797,755682,9,339,,+1945-05-08T00:00:00Z,Europe (Q46),1945
49524545,Southern Abyan Offensive (2016),military conflict,7064,15570,14,26,unknown,2–20 February 2016 (18 days),Shuqrah (Q1099126),2016
655845,Battle of Athens (1946),military conflict,47692,533318,43,57,"Some injuries, no fatalities","August 1–2, 1946",Athens (Q3292481),1946
55555955,Blantyre Raid,military conflict,3040,437,0,16,1+ killed<br>5 rifles+ammunition captured,24 January 1915,Blantyre (Q188693),1915
46992331,Action at Ashley's Station,military conflict,3657,2923,1,22,"977 killed, wounded and captured","August 24, 1864",Prairie County (Q61472),1864
1283132,Bombing of Darwin,military conflict,64930,552134,112,141,236 killed <br>300–400 wounded<br/>30 aircraft destroyed <br>11 vessels sunk<br>3 vessels grounded<br/>25 ships damaged,19 February 1942,Darwin (Q11568),1942
904055,China Burma India Theater,military conflict,32885,185720,18,187,,None,Republic of China (1912–1949) (Q13426199),
43311235,At Tiri incident,military conflict,8544,3249,13,29,1 dead <br/> Several wounded <br/> 3 captured,6-12 April 1980,At Tiri (Q22948989),1980
5302014,Battle of Saragarhi,"military conflict, holiday ",26192,1295161,35,113,21 killed,12 September 1897,Tirah (Q7809086),1897
52790295,Egyptian conquest of Sudan (1820–1824),military conflict,25669,1258,0,94,,1820–24,Egypt and Sudan,1820
32655117,Siege of Pécs,military conflict,1951,5945,1,18,,+1686-10-22T00:00:00Z,Pécs (Q45779),1686
8468666,Second Dacian War,military conflict,3182,17933,0,36,,105 to 106,Dacia (Q971609),106
1988564,Operation Blackstone,military conflict,3947,7945,3,23,'''US''':<br />3 dead<br />25 wounded,+1942-11-10T00:00:00Z,Safi (Q183405),1942
55550977,Siege of Ctesiphon (637),military conflict,14181,11782,2,75,Unknown,+0637-03-00T00:00:00Z,Ctesiphon (Q192541),0637
57196863,Operation Harvest Moon,military conflict,11186,3901,1,63,{{flagicon|United States}} 45 killed<br> {{flagicon|South Vietnam}} 90 killed<br>91 missing,8-20 December 1965,Quế Sơn (Q2193420),1965
6536580,Egyptian–Ottoman War (1831–33),military conflict,8985,55537,6,67,,None,Ottoman Syria (Q3076765),
313013,King Philip's War,military conflict,55783,1087845,45,346,"c. 3,000",+1678-04-12T00:00:00Z,"[Massachusetts (Q771), Connecticut (Q779), Rhode Island (Q1387), Maine (Q724)]",1678
3204566,Operation Dwarka,military conflict,16008,106813,21,76,''None'',7 September 1965,Dwarka (Q817247),1965
6877213,Battle of Kanōguchi,military conflict,2289,3715,0,32,,"November 4, 1547",[[Mino Province]],1547
7294521,Operation Tiger Hound,military conflict,3889,18375,1,42,,None,,
18842471,Spanish Civil War,military conflict,172262,4768677,381,677,,None,,
18570214,Battle of Yangcheng,military conflict,6603,6244,4,39,,191 CE,Dengfeng (Q877609),191
25044836,Siege of Kehl (1703),military conflict,1953,5077,1,23,,+1703-03-10T00:00:00Z,Kehl (Q15979),1703
57153533,MINUSMA super camp attack,military conflict,5029,2640,8,18,{{flagdeco|United Nations}} <br>1 killed<br>7 wounded <br> {{flagdeco|France}} <br>7 wounded,14 April 2018,Timbuktu Airport (Q764032),2018
22637272,Conquest of Tunis (1574),military conflict,9331,39108,14,82,"6,700 killed, 300 prisoners.",+1574-09-03T00:00:00Z,"[La Goulette (Q798445), Tunis (Q3572)]",1574
4902447,United States Air Force in Thailand,military conflict,20840,119472,1,125,,+1975-00-00T00:00:00Z,Thailand (Q869),1975
596074,Battle of Eutaw Springs,military conflict,21386,101476,19,76,119 killed<br>382 wounded<br>60 captured<br>18 missing<br>'''Total'''<br>579,"September 8, 1781",Eutawville (Q2534172),1781
17147418,Attack on Orleans,military conflict,5115,57061,3,30,"1 tugboat sunk<br />4 barges sunk, no human casualties",21 July 1918,"off [[Orleans, Massachusetts]], United States, [[Atlantic Ocean]]",1918
1994211,Operation Musketoon,military conflict,21520,43437,30,117,1 killed<br>7 captured (later executed),+1942-09-21T00:00:00Z,Glomfjord (Q1019570),1942
8495271,Markham and Ramu Valley – Finisterre Range campaign,military conflict,20594,13286,3,102,204 killed <br> 464 wounded,+1944-04-24T00:00:00Z,Finisterre Range (Q59585),1944
20497442,Battle of Kokavil,military conflict,3231,4057,2,19,69 killed,+1990-07-11T00:00:00Z,Kokavil (Q6426570),1990
420251,Operation Abercrombie,military conflict,6395,10592,3,36,1 injured,+1942-04-22T00:00:00Z,Neufchâtel-Hardelot (Q1025285),1942
15588986,Philippines and the Spratly Islands,military conflict,77099,131266,75,221,,1975,Southwest Cay,1975
8711145,Battle of Horseshoe Bend (1832),"military conflict, NRHP",16844,11540,13,89,3 [[killed in action|KIA]]<br>1 [[wounded in action|WIA]],"June 16, 1832","Near present-day [[Woodford, Wisconsin]]",1832
27148407,Battle of Valenciennes (1656),military conflict,7860,20775,11,50,"2,000–7,000 killed or wounded {{sfn|Bodart|1916|p|=|88}} <br>1,277–4,400 captured",+1656-07-16T00:00:00Z,Valenciennes (Q163795),1656
53957460,East Ghouta inter-rebel conflict (April–May 2017),military conflict,20429,57727,40,53,"89 killed, 15 captured","28 April – 31 May 2017<br>( {{Age in years, months, weeks and days|month1|=|04|day1|=|28|year1|=|2017|month2|=|05|day2|=|31|year2|=|2017}} )",Ghouta (Q1522001),2017
6159906,Battle of Jinzhou,military conflict,3078,10206,1,33,"20,000 deaths, 80,000 captured",+1948-10-15T00:00:00Z,Jinzhou (Q28996),1948
3222570,Battle of Saintes,military conflict,1200,5958,0,11,,1 April 1351,Saintes (Q191126),1351
9344058,Falls Curfew,military conflict,27149,74482,42,100,18 wounded,3 July 1970 – 5 July 1970,Belfast (Q10686),1970
3373734,Siege of Tel al-Zaatar,military conflict,10756,22339,14,70,LF: 200,January–August 1976,Tel al-Zaatar (Q12241544),1976
53086961,Skirmish of Arisaig,military conflict,4076,3321,2,40,,17 May 1746,Arisaig (Q2206041),1746
42213577,Tver Uprising of 1327,military conflict,8713,6553,7,56,,1327,Tver (Q2288),1327
3122638,Battle of Crotona,military conflict,15619,16652,22,50,,204 BC,Crotone (Q6681),204
50626014,2015–18 Irish gangland feud,civil conflict,33472,47841,45,121,,24 September 2015-Present,Ireland & Spain,2015
54284283,Hirak Rif,civil conflict,15927,20672,10,57,,"28 October 2016 – Present <br />( {{Age in months, weeks and days |month1|=|10|day1|=|28|year1|=|2016}} )",Rif (Q275491),2016
5820592,Buffalo switchmen's strike,civil conflict,7644,2120,1,40,,"August 12–25, 1892","[[Buffalo, New York]]",1892
45329009,2014 Odessa clashes,civil conflict,69191,83170,119,132,'''Deaths:''' 2 (gunfire),2 May 2014,"[[Odessa]]<br>Odessa Oblast, Ukraine",2014
56244507,Protests against Faure Gnassingbé,civil conflict,45338,7284,95,123,,2005–present,{{flagicon|Togo}} [[Togo]],2005
34903693,Chardon High School shooting,civilian attack,55063,1205178,85,106,+3,{{start date|2012|02|27}},Chardon High School (Q5074205),2012
4588644,Four Dead in Five Seconds Gunfight,civilian attack,7698,70205,0,33,+4,"April 14, 1881","[[El Paso Street]], [[El Paso, Texas|El Paso]], [[Texas]], [[United States|USA]]",1881
57944603,Marseille bar massacre,civilian attack,3047,869,5,13,10,3 October 1978,"[[Marseille]], France",1978
1208461,Russell Street bombing,civilian attack,6630,106524,4,41,1 ([[Constable]] Angela Taylor),27 March 1986,Russell Street Police Headquarters (Q7381803),1986
4856806,101 California Street shooting,civilian attack,12590,150815,11,69,+8,"July 1, 1993",San Francisco (Q62),1993
51873228,2016 stabbing of Brussels police officers,civilian attack,20660,7906,39,51,0,5 October 2016,Schaerbeek (Q12887),2016
45526693,Slender Man stabbing,civilian attack,20090,2781308,34,69,+0,{{start date|2014|05|31}},Waukesha (Q94919),2014
1208309,Hoddle Street massacre,civilian attack,28801,282459,8,93,+7,9 August 1987,Clifton Hill (Q5133240),1987
12048903,Naliboki massacre,civilian attack,14271,65705,16,60,+128,"May 8, 1943",Naliboki (Q1025855),1943
10088576,Kraków pogrom,civilian attack,19721,47305,28,62,+1,11 August 1945,Kraków (Q31487),1945
23429256,Wahhabi sack of Karbala,civilian attack,9607,79708,9,62,"2,000 {{rp|74}} –5,000",{{start date|1802|04|21}} or 1801,"[[Karbala]], [[Ottoman Iraq]]",1801
48505838,Battle of Savanur,military conflict,2734,9016,2,15,,"September, 1786 - October, 1786",Savanur (Q1026882),1786
37339391,Battle of Kirtipur,military conflict,17032,30487,28,57,,1767,Kirtipur (Q1517030),1767
43585788,Battle of Kwatarkwashi,military conflict,2669,3356,3,19,??,27 February 1903,"Kwatarkwashi, Zamfara, [[Northern Nigeria]]",1903
2893065,Battle of Big Sandy Creek,military conflict,7403,12839,3,38,13 killed<br>140 captured (30 of whom were wounded),+1814-05-30T00:00:00Z,"Ellisburg, New York",1814
36654577,Siege of Buda (1684),military conflict,6217,12643,5,38,Unknown,+1684-10-30T00:00:00Z,Buda (Q193478),1684
33364193,Beipu uprising,military conflict,6371,6261,12,29,~100 killed,November 1907,Taiwan under Japanese rule (Q137816),1907
39932291,Battle of Fairfax Court House (June 1863),military conflict,59716,10758,121,159,"4 killed, 14 wounded and captured, 19 captured and 4 seriously wounded and left at a nearby home","June 27, 1863",Fairfax (Q501785),1863
5013,Battle of Adwa,military conflict,43875,459222,62,242,"3,867 killed <br />~8,000 wounded",1 March 1896,Adwa (Q380096),1896
3336763,Battle of Lincoln (1217),military conflict,10085,80095,6,70,,20 May 1217,Lincoln Castle (Q727760),1217
33247384,Bombing of Bangkok in World War II,military conflict,7709,45063,9,48,,+1945-00-00T00:00:00Z,Bangkok (Q1861),1945
